taka, ᡨᠠᡴᠠ
taifin, ᡨᠠᡳᡶᡳᠨ
injeku, ᡳᠨᠵᡝᡴᡠ
uhala, ᡠᡥᠠᠯᠠ
ulin, ᡠᠯᡳᠨ
gūwa, ᡤᡡᠸᠠ
cihalan, ᠴᡳᡥᠠᠯᠠᠨ
beihe, ᠪᡝᡳᡥᡝ
erku, ᡝᡵᡴᡠ
jang giya keo, ᠵᠠᠩ ᡤᡳᠶᠠ ᡴᡝᠣ
erku hoton, ᡝᡵᡴᡠ ᡥᠣᡨᠣᠨ
halbin, ᡥᠠᠯᠪᡳᠨ
folge, ᡶᠣᠯᡤᡝ
simbirsku, ᠰᡳᠮᠪᡳᡵᠰᡴᡠ
cahū, ᠴᠠᡥᡡ
juraka, ᠵᡠᡵᠠᡴᠠ
jurambi, ᠵᡠᡵᠠᠮᠪᡳ
isinaha, ᡳᠰᡳᠨᠠᡥᠠ
isinambi, ᡳᠰᡳᠨᠠᠮᠪᡳ
hendumbi, ᡥᡝᠨᡩᡠᠮᠪᡳ
hoki, ᡥᠣᡴᡳ
wanli, ᠸᠠᠨᠯᡳ
wanli han, ᠸᠠᠨᠯᡳ ᡥᠠᠨ
cicihar, ᠴᡳᠴᡳᡥᠠᡵ
muke ihan, ᠮᡠᡴᡝ ᡳᡥᠠᠨ
monggo gisun, ᠮᠣᠩᡤᠣ ᡤᡳᠰᡠᠨ
monggoso, ᠮᠣᠩᡤᠣᠰᠣ
dorgi yamun, ᡩᠣᡵᡤᡳ ᠶᠠᠮᡠᠨ
dorgi, ᡩᠣᡵᡤᡳ
mederi tulergi, ᠮᡝᡩᡝᡵᡳ ᡨᡠᠯᡝᡵᡤᡳ
tulergi, ᡨᡠᠯᡝᡵᡤᡳ
arsari, ᠠᡵᠰᠠᡵᡳ
tacimbi, ᡨᠠᠴᡳᠮᠪᡳ
mekele, ᠮᡝᡴᡝᠯᡝ
te, ᡨᡝ
baita, ᠪᠠᡳᡨᠠ
baita yabumbi, ᠪᠠᡳᡨᠠ ᠶᠠᠪᡠᠮᠪᡳ
holbon, ᡥᠣᠯᠪᠣᠨ
ajige tacikū, ᠠᠵᡳᡤᡝ ᡨᠠᠴᡳᡴᡡ
amba tacikū, ᠠᠮᠪᠠ ᡨᠠᠴᡳᡴᡡ
tacimsi, ᡨᠠᠴᡳᠮᠰᡳ
dulimbai tacikū, ᡩᡠᠯᡳᠮᠪᠠᡳ ᡨᠠᠴᡳᡴᡡ
dobori, ᡩᠣᠪᠣᡵᡳ
juwan juwe gargan, ᠵᡠᠸᠠᠨ ᠵᡠᠸᡝ ᡤᠠᡵᡤᠠᠨ
gasacun, ᡤᠠᠰᠠᠴᡠᠨ
bayan, ᠪᠠᠶᠠᠨ
gasambi, ᡤᠠᠰᠠᠮᠪᡳ
cisui, ᠴᡳᠰᡠᡳ
cisu, ᠴᡳᠰᡠ
ofi, ᠣᡶᡳ
yakca, ᠶᠠᡴᠴᠠ
ijimbi, ᡳᠵᡳᠮᠪᡳ
fun, ᡶᡠᠨ
šu, ᡧᡠ
šu genggiyen, ᡧᡠ ᡤᡝᠩᡤᡳᠶᡝᠨ
tacin, ᡨᠠᠴᡳᠨ
tana, ᡨᠠᠨᠠ
šu gisun, ᡧᡠ ᡤᡳᠰᡠᠨ
abkai gurun, ᠠᠪᡴᠠᡳ ᡤᡠᡵᡠᠨ
hise, ᡥᡳᠰᡝ
inde, ᡳᠨᡩᡝ
hocikon, ᡥᠣᠴᡳᡴᠣᠨ
cukūlu, ᠴᡠᡴᡡᠯᡠ
yafasi, ᠶᠠᡶᠠᠰᡳ
minci, ᠮᡳᠨᠴᡳ
suran, ᠰᡠᡵᠠᠨ
inci, ᡳᠨᠴᡳ
coohiyan, ᠴᠣᠣᡥᡳᠶᠠᠨ
imbe, ᡳᠮᠪᡝ
mende, ᠮᡝᠨᡩᡝ
cende, ᠴᡝᠨᡩᡝ
ini, ᡳᠨᡳ
museci, ᠮᡠᠰᡝᠴᡳ
musebe, ᠮᡠᠰᡝᠪᡝ
suwende, ᠰᡠᠸᡝᠨᡩᡝ
cenci, ᠴᡝᠨᠴᡳ
membe, ᠮᡝᠮᠪᡝ
menci, ᠮᡝᠨᠴᡳ
ceni, ᠴᡝᠨᡳ
suwembe, ᠰᡠᠸᡝᠮᠪᡝ
musede, ᠮᡠᠰᡝᡩᡝ
simbe, ᠰᡳᠮᠪᡝ
musei, ᠮᡠᠰᡝᡳ
meni, ᠮᡝᠨᡳ
suwenci, ᠰᡠᠸᡝᠨᠴᡳ
suweni, ᠰᡠᠸᡝᠨᡳ
sinci, ᠰᡳᠨᠴᡳ
cembe, ᠴᡝᠮᠪᡝ
minde, ᠮᡳᠨᡩᡝ
noor, ᠨᠣᠣᡵ
bikcuni, ᠪᡳᡴᠴᡠᠨᡳ
bikcu, ᠪᡳᡴᠴᡠ
bicibe, ᠪᡳᠴᡳᠪᡝ
biregen, ᠪᡳᡵᡝᡤᡝᠨ
morisa, ᠮᠣᡵᡳᠰᠠ
sinde, ᠰᡳᠨᡩᡝ
tusumbi, ᡨᡠᠰᡠᠮᠪᡳ
darun, ᡩᠠᡵᡠᠨ
dasan yamun, ᡩᠠᠰᠠᠨ ᠶᠠᠮᡠᠨ
dasan, ᡩᠠᠰᠠᠨ
tatakū, ᡨᠠᡨᠠᡴᡡ
joo modo, ᠵᠣᠣ ᠮᠣᡩᠣ
dulefun, ᡩᡠᠯᡝᡶᡠᠨ
mumuhu, ᠮᡠᠮᡠᡥᡠ
fafaha, ᡶᠠᡶᠠᡥᠠ
cabcal, ᠴᠠᠪᠴᠠᠯ
uigur, ᡠᡳᡤᡠᡵ
dasambi, ᡩᠠᠰᠠᠮᠪᡳ
sibe, ᠰᡳᠪᡝ
fusuku, ᡶᡠᠰᡠᡴᡠ
yamulambi, ᠶᠠᠮᡠᠯᠠᠮᠪᡳ
susu, ᠰᡠᠰᡠ
heristos, ᡥᡝᡵᡳᠰᡨᠣᠰ
seme, ᠰᡝᠮᡝ
fusumbi, ᡶᡠᠰᡠᠮᠪᡳ
waka, ᠸᠠᡴᠠ
wakalan, ᠸᠠᡴᠠᠯᠠᠨ
poo, ᡦᠣᠣ
ohotono, ᠣᡥᠣᡨᠣᠨᠣ
yodan, ᠶᠣᡩᠠᠨ
oori, ᠣᠣᡵᡳ
simen, ᠰᡳᠮᡝᠨ
an hūi, ᠠᠨ ᡥᡡᡳ
wakalambi, ᠸᠠᡴᠠᠯᠠᠮᠪᡳ
fajambi, ᡶᠠᠵᠠᠮᠪᡳ
kadalambi, ᡴᠠᡩᠠᠯᠠᠮᠪᡳ
serkin, ᠰᡝᡵᡴᡳᠨ
haša, ᡥᠠᡧᠠ
hešen, ᡥᡝᡧᡝᠨ
hayan, ᡥᠠᠶᠠᠨ
sarluk, ᠰᠠᡵᠯᡠᡴ
sangse, ᠰᠠᠩᠰᡝ
songgombi, ᠰᠣᠩᡤᠣᠮᠪᡳ
gisurembi, ᡤᡳᠰᡠᡵᡝᠮᠪᡳ
dancalambi, ᡩᠠᠨᠴᠠᠯᠠᠮᠪᡳ
jelu, ᠵᡝᠯᡠ
juseki, ᠵᡠᠰᡝᡴᡳ
jušuru, ᠵᡠᡧᡠᡵᡠ
jilha, ᠵᡳᠯᡥᠠ
jempin, ᠵᡝᠮᡦᡳᠨ
falan, ᡶᠠᠯᠠᠨ
liyeliyembi, ᠯᡳᠶᡝᠯᡳᠶᡝᠮᠪᡳ
anambi, ᠠᠨᠠᠮᠪᡳ
rakša, ᡵᠠᡴᡧᠠ
gilahūn, ᡤᡳᠯᠠᡥᡡᠨ
hoise, ᡥᠣᡳᠰᡝ
pancan, ᡦᠠᠨᠴᠠᠨ
oyoki, ᠣᠶᠣᡴᡳ
ojombi, ᠣᠵᠣᠮᠪᡳ
wahai, ᠸᠠᡥᠠᡳ
yabun, ᠶᠠᠪᡠᠨ
ujui, ᡠᠵᡠᡳ
ningguci, ᠨᡳᠩᡤᡠᠴᡳ
sunja hacin i jeku, ᠰᡠᠨᠵᠠ ᡥᠠᠴᡳᠨ ᡳ ᠵᡝᡴᡠ
ts'aifung, ᡮᠠᡳᡶᡠᠩ
emgeri, ᡝᠮᡤᡝᡵᡳ
ninggun acan, ᠨᡳᠩᡤᡠᠨ ᠠᠴᠠᠨ
ilaci, ᡳᠯᠠᠴᡳ
juwenggeri, ᠵᡠᠸᡝᠩᡤᡝᡵᡳ
juwenofi, ᠵᡠᠸᡝᠨᠣᡶᡳ
mosk'owa, ᠮᠣᠰᠺᠣᠸᠠ
ilanofi, ᡳᠯᠠᠨᠣᡶᡳ
ilanggeri, ᡳᠯᠠᠩᡤᡝᡵᡳ
ninggunggeri, ᠨᡳᠩᡤᡠᠩᡤᡝᡵᡳ
ninggute, ᠨᡳᠩᡤᡠᡨᡝ
tofohorsu, ᡨᠣᡶᠣᡥᠣᡵᠰᡠ
žiben, ᡰᡳᠪᡝᠨ
juwe nofi, ᠵᡠᠸᡝ ᠨᠣᡶᡳ
jursu, ᠵᡠᡵᠰᡠ
jai, ᠵᠠᡳ
juweci, ᠵᡠᠸᡝᠴᡳ
juwete, ᠵᡠᠸᡝᡨᡝ
juwe biya, ᠵᡠᠸᡝ ᠪᡳᠶᠠ
orin uyun, ᠣᡵᡳᠨ ᡠᠶᡠᠨ
gūsici, ᡤᡡᠰᡳᠴᡳ
nofi, ᠨᠣᡶᡳ
du, ᡩᡠ
emte, ᡝᠮᡨᡝ
durgiya, ᡩᡠᡵᡤᡳᠶᠠ
juwan juweci, ᠵᡠᠸᠠᠨ ᠵᡠᠸᡝᠴᡳ
acan giranggi, ᠠᠴᠠᠨ ᡤᡳᡵᠠᠩᡤᡳ
uyuci, ᡠᠶᡠᠴᡳ
aisin usiha, ᠠᡳᠰᡳᠨ ᡠᠰᡳᡥᠠ
yen du, ᠶᡝᠨ ᡩᡠ
uyursu, ᡠᠶᡠᡵᠰᡠ
uyunggeri, ᡠᠶᡠᠩᡤᡝᡵᡳ
acan, ᠠᠴᠠᠨ
aššambi, ᠠᡧᡧᠠᠮᠪᡳ
mene, ᠮᡝᠨᡝ
asuki, ᠠᠰᡠᡴᡳ
juwedembi, ᠵᡠᠸᡝᡩᡝᠮᠪᡳ
saihūwa, ᠰᠠᡳᡥᡡᠸᠠ
arsun, ᠠᡵᠰᡠᠨ
sence, ᠰᡝᠨᠴᡝ
cuse, ᠴᡠᠰᡝ
ajige miyoocan, ᠠᠵᡳᡤᡝ ᠮᡳᠶᠣᠣᠴᠠᠨ
batang, ᠪᠠᡨᠠᠩ
jaici, ᠵᠠᡳᠴᡳ
palta, ᡦᠠᠯᡨᠠ
dzun hūwa, ᡯᡠᠨ ᡥᡡᠸᠠ
arambi, ᠠᡵᠠᠮᠪᡳ
cuwan, ᠴᡠᠸᠠᠨ
hūwaliyambi, ᡥᡡᠸᠠᠯᡳᠶᠠᠮᠪᡳ
jyhiyan, ᡷᡳᡥᡳᠶᠠᠨ
šumuru, ᡧᡠᠮᡠᡵᡠ
hūwašambi, ᡥᡡᠸᠠᡧᠠᠮᠪᡳ
huhu, ᡥᡠᡥᡠ
hulun buir, ᡥᡠᠯᡠᠨ ᠪᡠᡳᡵ
huncun, ᡥᡠᠨᠴᡠᠨ
hūbilgan, ᡥᡡᠪᡳᠯᡤᠠᠨ
hūbarak, ᡥᡡᠪᠠᡵᠠᡴ
aili, ᠠᡳᠯᡳ
ūren, ᡡᡵᡝᠨ
huhu hoton, ᡥᡠᡥᡠ ᡥᠣᡨᠣᠨ
nergi, ᠨᡝᡵᡤᡳ
nirumbi, ᠨᡳᡵᡠᠮᠪᡳ
oodze, ᠣᠣᡯᡝ
oronco, ᠣᡵᠣᠨᠴᠣ
odze, ᠣᡯᡝ
nionio, ᠨᡳᠣᠨᡳᠣ
odze gurun, ᠣᡯᡝ ᡤᡠᡵᡠᠨ
gūwambi, ᡤᡡᠸᠠᠮᠪᡳ
amgambi, ᠠᠮᡤᠠᠮᠪᡳ
acambi, ᠠᠴᠠᠮᠪᡳ
jijun, ᠵᡳᠵᡠᠨ
šidzung, ᡧᡳᡯᡠᠩ
ilmun, ᡳᠯᠮᡠᠨ
gūwalgiya, ᡤᡡᠸᠠᠯᡤᡳᠶᠠ
nahan, ᠨᠠᡥᠠᠨ
jahari, ᠵᠠᡥᠠᡵᡳ
nainai, ᠨᠠᡳᠨᠠᡳ
manjurambi, ᠮᠠᠨᠵᡠᡵᠠᠮᠪᡳ
olo, ᠣᠯᠣ
madasu, ᠮᠠᡩᠠᠰᡠ
jangju, ᠵᠠᠩᠵᡠ
na aššambi, ᠨᠠ ᠠᡧᡧᠠᠮᠪᡳ
habšambi, ᡥᠠᠪᡧᠠᠮᠪᡳ
an, ᠠᠨ
teike, ᡨᡝᡳᡴᡝ
bigan, ᠪᡳᡤᠠᠨ
bitubumbi, ᠪᡳᡨᡠᠪᡠᠮᠪᡳ
baikū, ᠪᠠᡳᡴᡡ
jijumbi, ᠵᡳᠵᡠᠮᠪᡳ
bigarambi, ᠪᡳᡤᠠᡵᠠᠮᠪᡳ
mamgiya, ᠮᠠᠮᡤᡳᠶᠠ
adulambi, ᠠᡩᡠᠯᠠᠮᠪᡳ
teike teike, ᡨᡝᡳᡴᡝ ᡨᡝᡳᡴᡝ
tarfu, ᡨᠠᡵᡶᡠ
bing piyan, ᠪᡳᠩ ᡦᡳᠶᠠᠨ
weilen, ᠸᡝᡳᠯᡝᠨ
biyoo, ᠪᡳᠶᠣᠣ
wambi, ᠸᠠᠮᠪᡳ
ibiyambi, ᡳᠪᡳᠶᠠᠮᠪᡳ
u hū, ᡠ ᡥᡡ
daifurambi, ᡩᠠᡳᡶᡠᡵᠠᠮᠪᡳ
hiyangci, ᡥᡳᠶᠠᠩᠴᡳ
hūda, ᡥᡡᡩᠠ
žindzung, ᡰᡳᠨᡯᡠᠩ
gobi, ᡤᠣᠪᡳ
yuyumbi, ᠶᡠᠶᡠᠮᠪᡳ
cagan, ᠴᠠᡤᠠᠨ
olji, ᠣᠯᠵᡳ
dabsun noor, ᡩᠠᠪᠰᡠᠨ ᠨᠣᠣᡵ
yuyun, ᠶᡠᠶᡠᠨ
bodisatu, ᠪᠣᡩᡳᠰᠠᡨᡠ
obonggi, ᠣᠪᠣᠩᡤᡳ
bofun, ᠪᠣᡶᡠᠨ
inu, ᡳᠨᡠ
gu niyang, ᡤᡠ ᠨᡳᠶᠠᠩ
niyaniombi, ᠨᡳᠶᠠᠨᡳᠣᠮᠪᡳ
g'alab, ᡬᠠᠯᠠᠪ
nukte, ᠨᡠᡴᡨᡝ
orimbi, ᠣᡵᡳᠮᠪᡳ
on, ᠣᠨ
sarin, ᠰᠠᡵᡳᠨ
niyokdoko, ᠨᡳᠶᠣᡴᡩᠣᡴᠣ
oros gisun, ᠣᡵᠣᠰ ᡤᡳᠰᡠᠨ
oljilambi, ᠣᠯᠵᡳᠯᠠᠮᠪᡳ
olombi, ᠣᠯᠣᠮᠪᡳ
getembi, ᡤᡝᡨᡝᠮᠪᡳ
niyohombi, ᠨᡳᠶᠣᡥᠣᠮᠪᡳ
alcuka, ᠠᠯᠴᡠᡴᠠ
haidambi, ᡥᠠᡳᡩᠠᠮᠪᡳ
yaya, ᠶᠠᠶᠠ
yobo, ᠶᠣᠪᠣ
yerkim, ᠶᡝᡵᡴᡳᠮ
araha, ᠠᡵᠠᡥᠠ
arara, ᠠᡵᠠᡵᠠ
damtun, ᡩᠠᠮᡨᡠᠨ
balgaši noor, ᠪᠠᠯᡤᠠᡧᡳ ᠨᠣᠣᡵ
dehele, ᡩᡝᡥᡝᠯᡝ
denglu, ᡩᡝᠩᠯᡠ
un, ᡠᠨ
nemu, ᠨᡝᠮᡠ
mabulambi, ᠮᠠᠪᡠᠯᠠᠮᠪᡳ
buda arambi, ᠪᡠᡩᠠ ᠠᡵᠠᠮᠪᡳ
gardambi, ᡤᠠᡵᡩᠠᠮᠪᡳ
waliyambi, ᠸᠠᠯᡳᠶᠠᠮᠪᡳ
damtulambi, ᡩᠠᠮᡨᡠᠯᠠᠮᠪᡳ
mimbe, ᠮᡳᠮᠪᡝ
sikseri, ᠰᡳᡴᠰᡝᡵᡳ
yacihiyambi, ᠶᠠᠴᡳᡥᡳᠶᠠᠮᠪᡳ
sikse, ᠰᡳᡴᠰᡝ
melembi, ᠮᡝᠯᡝᠮᠪᡳ
teku, ᡨᡝᡴᡠ
ildunde, ᡳᠯᡩᡠᠨᡩᡝ
tehe, ᡨᡝᡥᡝ
sasa, ᠰᠠᠰᠠ
ildun de, ᡳᠯᡩᡠᠨ ᡩᡝ
tara, ᡨᠠᡵᠠ
tehe muke, ᡨᡝᡥᡝ ᠮᡠᡴᡝ
akambi, ᠠᡴᠠᠮᠪᡳ
tungjeo, ᡨᡠᠩᠵᡝᠣ
serengge, ᠰᡝᡵᡝᠩᡤᡝ
morombi, ᠮᠣᡵᠣᠮᠪᡳ
onggombi, ᠣᠩᡤᠣᠮᠪᡳ
šodombi, ᡧᠣᡩᠣᠮᠪᡳ
tembi, ᡨᡝᠮᠪᡳ
ahasi, ᠠᡥᠠᠰᡳ
coron, ᠴᠣᡵᠣᠨ
tuwambi, ᡨᡠᠸᠠᠮᠪᡳ
araha ama, ᠠᡵᠠᡥᠠ ᠠᠮᠠ
araha eniye, ᠠᡵᠠᡥᠠ ᡝᠨᡳᠶᡝ
tambi, ᡨᠠᠮᠪᡳ
saha, ᠰᠠᡥᠠ
samadi, ᠰᠠᠮᠠᡩᡳ
jinjaha, ᠵᡳᠨᠵᠠᡥᠠ
ildun, ᡳᠯᡩᡠᠨ
sambi, ᠰᠠᠮᠪᡳ
seolembi, ᠰᡝᠣᠯᡝᠮᠪᡳ
gecembi, ᡤᡝᠴᡝᠮᠪᡳ
ukcambi, ᡠᡴᠴᠠᠮᠪᡳ
toose, ᡨᠣᠣᠰᡝ
jalu, ᠵᠠᠯᡠ
jingse, ᠵᡳᠩᠰᡝ
abkai, ᠠᠪᡴᠠᡳ
fiyaksa, ᡶᡳᠶᠠᡴᠰᠠ
ana, ᠠᠨᠠ
nasambi, ᠨᠠᠰᠠᠮᠪᡳ
seherembi, ᠰᡝᡥᡝᡵᡝᠮᠪᡳ
oktolombi, ᠣᡴᡨᠣᠯᠣᠮᠪᡳ
sisi, ᠰᡳᠰᡳ
sohin, ᠰᠣᡥᡳᠨ
boose, ᠪᠣᠣᠰᡝ
johombi, ᠵᠣᡥᠣᠮᠪᡳ
deyembi, ᡩᡝᠶᡝᠮᠪᡳ
udambi, ᡠᡩᠠᠮᠪᡳ
bucehe, ᠪᡠᠴᡝᡥᡝ
kuitun, ᡴᡠᡳᡨᡠᠨ
boljombi, ᠪᠣᠯᠵᠣᠮᠪᡳ
boobai, ᠪᠣᠣᠪᠠᡳ
sere, ᠰᡝᡵᡝ
sehe, ᠰᡝᡥᡝ
aiman, ᠠᡳᠮᠠᠨ
tatara boo, ᡨᠠᡨᠠᡵᠠ ᠪᠣᠣ
beile, ᠪᡝᡳᠯᡝ
tatara, ᡨᠠᡨᠠᡵᠠ
aihūn, ᠠᡳᡥᡡᠨ
tatambi, ᡨᠠᡨᠠᠮᠪᡳ
sembi, ᠰᡝᠮᠪᡳ
tatame wambi, ᡨᠠᡨᠠᠮᡝ ᠸᠠᠮᠪᡳ
šašambi, ᡧᠠᡧᠠᠮᠪᡳ
malu, ᠮᠠᠯᡠ
ilga, ᡳᠯᡤᠠ
ilgambi, ᡳᠯᡤᠠᠮᠪᡳ
gisurehe, ᡤᡳᠰᡠᡵᡝᡥᡝ
kadalara, ᡴᠠᡩᠠᠯᠠᡵᠠ
gisurere, ᡤᡳᠰᡠᡵᡝᡵᡝ
ebele, ᡝᠪᡝᠯᡝ
bucembi, ᠪᡠᠴᡝᠮᠪᡳ
sirambi, ᠰᡳᡵᠠᠮᠪᡳ
onggosu, ᠣᠩᡤᠣᠰᡠ
isinara, ᡳᠰᡳᠨᠠᡵᠠ
herulun, ᡥᡝᡵᡠᠯᡠᠨ
tatame, ᡨᠠᡨᠠᠮᡝ
ebišembi, ᡝᠪᡳᡧᡝᠮᠪᡳ
talambi, ᡨᠠᠯᠠᠮᠪᡳ
hūsuri, ᡥᡡᠰᡠᡵᡳ
madagan, ᠮᠠᡩᠠᡤᠠᠨ
ciruku, ᠴᡳᡵᡠᡴᡠ
ainu, ᠠᡳᠨᡠ
ūlen, ᡡᠯᡝᠨ
nemerku, ᠨᡝᠮᡝᡵᡴᡠ
neku, ᠨᡝᡴᡠ
ošoho, ᠣᡧᠣᡥᠣ
duibulen, ᡩᡠᡳᠪᡠᠯᡝᠨ
nemerhen, ᠨᡝᠮᡝᡵᡥᡝᠨ
duibuleci, ᡩᡠᡳᠪᡠᠯᡝᠴᡳ
uttu, ᡠᡨᡨᡠ
hargašan, ᡥᠠᡵᡤᠠᡧᠠᠨ
jargima, ᠵᠠᡵᡤᡳᠮᠠ
toktoho gisun, ᡨᠣᡴᡨᠣᡥᠣ ᡤᡳᠰᡠᠨ
jabjan, ᠵᠠᠪᠵᠠᠨ
toktoho, ᡨᠣᡴᡨᠣᡥᠣ
hangsi, ᡥᠠᠩᠰᡳ
laba, ᠯᠠᠪᠠ
jase, ᠵᠠᠰᡝ
duibulembi, ᡩᡠᡳᠪᡠᠯᡝᠮᠪᡳ
ergembi, ᡝᡵᡤᡝᠮᠪᡳ
obombi, ᠣᠪᠣᠮᠪᡳ
juwere, ᠵᡠᠸᡝᡵᡝ
hargašambi, ᡥᠠᡵᡤᠠᡧᠠᠮᠪᡳ
toktombi, ᡨᠣᡴᡨᠣᠮᠪᡳ
arke, ᠠᡵᡴᡝ
antahasi, ᠠᠨᡨᠠᡥᠠᠰᡳ
nirugan, ᠨᡳᡵᡠᡤᠠᠨ
pocong, ᡦᠣᠴᠣᠩ
iceku, ᡳᠴᡝᡴᡠ
panghai, ᡦᠠᠩᡥᠠᡳ
wali, ᠸᠠᠯᡳ
juwembi, ᠵᡠᠸᡝᠮᠪᡳ
pusa, ᡦᡠᠰᠠ
juktehen, ᠵᡠᡴᡨᡝᡥᡝᠨ
g'andze, ᡬᠠᠨᡯᡝ
fiyokon, ᡶᡳᠶᠣᡴᠣᠨ
mamgiyambi, ᠮᠠᠮᡤᡳᠶᠠᠮᠪᡳ
dosombi, ᡩᠣᠰᠣᠮᠪᡳ
icembi, ᡳᠴᡝᠮᠪᡳ
weniyembi, ᠸᡝᠨᡳᠶᡝᠮᠪᡳ
juktembi, ᠵᡠᡴᡨᡝᠮᠪᡳ
okdombi, ᠣᡴᡩᠣᠮᠪᡳ
fiyokorombi, ᡶᡳᠶᠣᡴᠣᡵᠣᠮᠪᡳ
habgiyambi, ᡥᠠᠪᡤᡳᠶᠠᠮᠪᡳ
cimarilambi, ᠴᡳᠮᠠᡵᡳᠯᠠᠮᠪᡳ
fiyotombi, ᡶᡳᠶᠣᡨᠣᠮᠪᡳ
nacihiyambi, ᠨᠠᠴᡳᡥᡳᠶᠠᠮᠪᡳ
aba, ᠠᠪᠠ
juse, ᠵᡠᠰᡝ
serki, ᠰᡝᡵᡴᡳ
sejesi, ᠰᡝᠵᡝᠰᡳ
jing hiyang, ᠵᡳᠩ ᡥᡳᠶᠠᠩ
nomhon, ᠨᠣᠮᡥᠣᠨ
kani, ᡴᠠᠨᡳ
waburu, ᠸᠠᠪᡠᡵᡠ
ahūnta, ᠠᡥᡡᠨᡨᠠ
duinggeri, ᡩᡠᡳᠩᡤᡝᡵᡳ
falasu, ᡶᠠᠯᠠᠰᡠ
duici, ᡩᡠᡳᠴᡳ
nadanggeri, ᠨᠠᡩᠠᠩᡤᡝᡵᡳ
jakūci, ᠵᠠᡴᡡᠴᡳ
jakūnggeri, ᠵᠠᡴᡡᠩᡤᡝᡵᡳ
nadaci, ᠨᠠᡩᠠᠴᡳ
sunjaci, ᠰᡠᠨᠵᠠᠴᡳ
orin nadan, ᠣᡵᡳᠨ ᠨᠠᡩᠠᠨ
gūsinggeri, ᡤᡡᠰᡳᠩᡤᡝᡵᡳ
orin ilan, ᠣᡵᡳᠨ ᡳᠯᠠᠨ
gūsin sunja, ᡤᡡᠰᡳᠨ ᠰᡠᠨᠵᠠ
orin juwe, ᠣᡵᡳᠨ ᠵᡠᠸᡝ
juwanci, ᠵᡠᠸᠠᠨᠴᡳ
gūsin uyun, ᡤᡡᠰᡳᠨ ᡠᠶᡠᠨ
orin jakūn, ᠣᡵᡳᠨ ᠵᠠᡴᡡᠨ
sunjanggeri, ᠰᡠᠨᠵᠠᠩᡤᡝᡵᡳ
gūsin jakūn, ᡤᡡᠰᡳᠨ ᠵᠠᡴᡡᠨ
orin emu, ᠣᡵᡳᠨ ᡝᠮᡠ
gūsin ninggun, ᡤᡡᠰᡳᠨ ᠨᡳᠩᡤᡠᠨ
gūsin juwe, ᡤᡡᠰᡳᠨ ᠵᡠᠸᡝ
gūsin emu, ᡤᡡᠰᡳᠨ ᡝᠮᡠ
gūsin ilan, ᡤᡡᠰᡳᠨ ᡳᠯᠠᠨ
gūsin nadan, ᡤᡡᠰᡳᠨ ᠨᠠᡩᠠᠨ
gūsin duin, ᡤᡡᠰᡳᠨ ᡩᡠᡳᠨ
orin sunja, ᠣᡵᡳᠨ ᠰᡠᠨᠵᠠ
orin ninggun, ᠣᡵᡳᠨ ᠨᡳᠩᡤᡠᠨ
orin duin, ᠣᡵᡳᠨ ᡩᡠᡳᠨ
ejesu, ᡝᠵᡝᠰᡠ
aika, ᠠᡳᡴᠠ
uruldembi, ᡠᡵᡠᠯᡩᡝᠮᠪᡳ
sejilembi, ᠰᡝᠵᡳᠯᡝᠮᠪᡳ
šoge, ᡧᠣᡤᡝ
lampa, ᠯᠠᠮᡦᠠ
langlai, ᠯᠠᠩᠯᠠᡳ
lifahan, ᠯᡳᡶᠠᡥᠠᠨ
galga, ᡤᠠᠯᡤᠠ
dombi, ᡩᠣᠮᠪᡳ
fuseli, ᡶᡠᠰᡝᠯᡳ
kangkambi, ᡴᠠᠩᡴᠠᠮᠪᡳ
abalambi, ᠠᠪᠠᠯᠠᠮᠪᡳ
galgan, ᡤᠠᠯᡤᠠᠨ
yertembi, ᠶᡝᡵᡨᡝᠮᠪᡳ
giya, ᡤᡳᠶᠠ
agambi, ᠠᡤᠠᠮᠪᡳ
ya si ya, ᠶᠠ ᠰᡳ ᠶᠠ
ya me li giya, ᠶᠠ ᠮᡝ ᠯᡳ ᡤᡳᠶᠠ
li, ᠯᡳ
salja, ᠰᠠᠯᠵᠠ
sargiya, ᠰᠠᡵᡤᡳᠶᠠ
mederi dorgi, ᠮᡝᡩᡝᡵᡳ ᡩᠣᡵᡤᡳ
sarakū, ᠰᠠᡵᠠᡴᡡ
ejembi, ᡝᠵᡝᠮᠪᡳ
sarkū, ᠰᠠᡵᡴᡡ
baitalambi, ᠪᠠᡳᡨᠠᠯᠠᠮᠪᡳ
sa, ᠰᠠ
sarasu, ᠰᠠᡵᠠᠰᡠ
hamtambi, ᡥᠠᠮᡨᠠᠮᠪᡳ
terkimbi, ᡨᡝᡵᡴᡳᠮᠪᡳ
orici, ᠣᡵᡳᠴᡳ
eiten, ᡝᡳᡨᡝᠨ
terkin, ᡨᡝᡵᡴᡳᠨ
lakcaha, ᠯᠠᡴᠴᠠᡥᠠ
serguwešembi, ᠰᡝᡵᡤᡠᠸᡝᡧᡝᠮᠪᡳ
umesi, ᡠᠮᡝᠰᡳ
kaba, ᡴᠠᠪᠠ
fiyanarambi, ᡶᡳᠶᠠᠨᠠᡵᠠᠮᠪᡳ
lakcambi, ᠯᠠᡴᠴᠠᠮᠪᡳ
erembi, ᡝᡵᡝᠮᠪᡳ
urembi, ᡠᡵᡝᠮᠪᡳ
